video_id,group_id,Question,Answer Options,Correct Answer
bb0cce4d-4433-4e2b-9d73-be77918f2069,"11643.jpg
11782.jpg
11868.jpg
12810.jpg
13033.jpg
13221.jpg
14256.jpg
14452.jpg
15310.jpg","In Frame 4, where is the onion relative to my gaze direction as I add it to the skillet on the stove?","A: The onion is on the cutting board, directly in front of my current fixation.
B: The onion is on the countertop, to the left of my current fixation.
C: The onion is on the cutting board, slightly to the right of my current fixation.
D: The onion is on the plate, behind my current fixation.
E: The onion is on the cutting board, to the left of the skillet and my current fixation.",C
979fd973-086f-420e-b3af-9718eb171258,"754.jpg
1089.jpg
1517.jpg
1736.jpg
1889.jpg
2035.jpg
3177.jpg
3649.jpg
4712.jpg",Where is the COVID test vial located relative to the gaze direction when positioning it on the COVID test package?,"A: The COVID test vial is directly in front of the gaze, slightly to the left of the COVID test package.
B: The COVID test vial is positioned to the right of the gaze, near the scissors.
C: The COVID test vial is directly under the gaze, aligned with the center of the COVID test package.
D: The COVID test vial is behind the gaze, closer to the edge of the table.
E: The COVID test vial is to the left of the gaze, next to the ziplock bag.",C
e1475f87-0c9d-4884-b932-140c2a0de3c3,"30.jpg
101.jpg
135.jpg
819.jpg
1078.jpg
1204.jpg
1404.jpg",Where is the tomato slice I am currently looking at relative to the bowl and other objects on the countertop?,"A: The tomato slice is on the chopping board, directly in front of my current fixation, and to the left of the bowl.
B: The tomato slice is on the countertop, behind my current fixation, and to the right of the pan.
C: The tomato slice is on the chopping board, slightly below my current fixation, and to the left of the cucumber slices.
D: The tomato slice is on the chopping board, above my current fixation, and next to the knife.
E: The tomato slice is on the countertop, to the right of my current fixation, and near the edge of the counter.",C
98c6b563-61dd-46fd-a66e-351664092e4c,"299.jpg
1030.jpg
1909.jpg
1958.jpg
2135.jpg
2189.jpg
2471.jpg
3298.jpg
3507.jpg","In Frame 3, where is the tire relative to the gaze direction and how does it relate spatially to the inner tube?","A: The tire is directly in front of my gaze, with the inner tube partially inside it, being pulled out.
B: The tire is to the left of my gaze, with the inner tube completely outside it.
C: The tire is below my gaze, with the inner tube still fully inside it.
D: The tire is above my gaze, with the inner tube halfway out of it.
E: The tire is to the right of my gaze, with the inner tube being pushed back into it.",A
410ccf87-4217-4d87-836b-4af20b355d87,"101.jpg
675.jpg
722.jpg
787.jpg
900.jpg
1018.jpg
1525.jpg
1668.jpg
1815.jpg",Where is the object I focused on while adding water to the saucepan relative to the faucet?,"A: The object I focused on is directly under the faucet, as I am holding the saucepan to fill it with water.
B: The object I focused on is to the left of the faucet, as I am reaching for a different container.
C: The object I focused on is to the right of the faucet, as I am preparing another item simultaneously.
D: The object I focused on is behind the faucet, as I am checking the recipe manual again.
E: The object I focused on is in front of the faucet, as I am ensuring the water level in the saucepan.",A
410ccf87-4217-4d87-836b-4af20b355d87,"7034.jpg
7249.jpg
7390.jpg
7952.jpg
8492.jpg
8659.jpg
8771.jpg
8950.jpg
9028.jpg",Where is the soy sauce bottle relative to my current fixation when I reach for it from the countertop?,"A: The soy sauce bottle is on the countertop, to the left of my current fixation.
B: The soy sauce bottle is near the edge of the countertop, behind my current fixation.
C: The soy sauce bottle is near the edge of the countertop, to the right of my current fixation.
D: The soy sauce bottle is on the countertop, in front of my current fixation.
E: The soy sauce bottle is near the edge of the countertop, to the left of the cutting board and my current fixation.",C
b7c782b1-9688-4b19-8f88-003fed1d0e61,"268.jpg
331.jpg
850.jpg
1330.jpg
1508.jpg
1997.jpg
2524.jpg
2576.jpg
2849.jpg","In Frame 3, where is the wheel relative to the fork and how does it align with your current gaze direction?","A: The wheel is being lifted into the fork slot, directly in line with my current gaze direction.
B: The wheel is positioned below the fork, slightly to the left of my current gaze direction.
C: The wheel is already inserted into the fork, to the right of my current gaze direction.
D: The wheel is aligned parallel to the fork, above my current gaze direction.
E: The wheel is being held away from the fork, to the left of my current gaze direction.",A
6f0c6cb0-bd86-4636-9ab0-20c78b1f351f,"485.jpg
813.jpg
1160.jpg
1493.jpg
2283.jpg
3071.jpg
3688.jpg
3800.jpg
4498.jpg",Where is the tire lever relative to my current fixation when I engage it on the rim of the wheel?,"A: The tire lever is in my right hand, slightly below and to the left of my current fixation.
B: The tire lever is on the table, directly in front of my current fixation.
C: The tire lever is in my left hand, positioned above and to the right of my current fixation.
D: The tire lever is on the floor, to the right of my current fixation.
E: The tire lever is in my right hand, positioned below and to the right of my current fixation.",E
c30c1104-b238-4dcf-891b-1160ede92723,"712.jpg
1738.jpg
2162.jpg
2409.jpg
2480.jpg
2556.jpg","In Frame 3, where is the speed shifter relative to my gaze and the bicycle's frame?","A: The speed shifter is on the left side of the bicycle frame, slightly below my current fixation point.
B: The speed shifter is near the top tube of the bicycle frame, directly in line with my current fixation point.
C: The speed shifter is on the right side of the bicycle frame, slightly above my current fixation point.
D: The speed shifter is near the bottom bracket of the bicycle frame, to the right of my current fixation point.
E: The speed shifter is on the seat stay of the bicycle frame, to the left of my current fixation point.",C
7130970c-73d9-413d-964e-167696280422,"157.jpg
488.jpg
883.jpg
993.jpg
1465.jpg
1985.jpg
2094.jpg
2220.jpg
2505.jpg","Where is the object I focused on while adding coffee grounds to the French press, relative to the stove and the sink?","A: The bowl of coffee grounds is near the center of the counter, in front of my gaze focus, between the stove and the sink.
B: The bowl of coffee grounds is on the far left side of the counter, behind my gaze focus, closer to the sink.
C: The bowl of coffee grounds is on the right side of the counter, to the right of my gaze focus, closer to the stove.
D: The bowl of coffee grounds is on the far right side of the counter, in front of my gaze focus, closer to the sink.
E: The bowl of coffee grounds is near the edge of the counter, to the left of my gaze focus, closer to the stove.",A
7130970c-73d9-413d-964e-167696280422,"7784.jpg
8434.jpg
8570.jpg
8766.jpg
9143.jpg
9577.jpg
9965.jpg",Where is the pot of frothed milk relative to my gaze when I pour it into the coffee in the mug?,"A: The pot of frothed milk is on the counter, directly below my current fixation.
B: The pot of frothed milk is on the counter, to the left of my current fixation.
C: The pot of frothed milk is on the counter, slightly to the right and in front of my current fixation.
D: The pot of frothed milk is on the stove, behind my current fixation.
E: The pot of frothed milk is on the counter, to the right of the French press and in line with my current fixation.",C
a2fc6bb5-ad56-460e-a8ae-64db8080d5ae,"473.jpg
684.jpg
937.jpg
1194.jpg
1475.jpg
1705.jpg
1967.jpg
2844.jpg
3242.jpg",Where is the ginger relative to my gaze fixation when I picked it up from the countertop?,"A: The ginger is on the countertop, slightly to the left of my current fixation.
B: The ginger is near the sugar container, directly in front of my current fixation.
C: The ginger is on the countertop, to the right of my current fixation and below the mesh strainer.
D: The ginger is on the countertop, to the left of the saucepan and slightly above my current fixation.
E: The ginger is on the countertop, to the right of the sugar container and slightly below my current fixation.",E
a2fc6bb5-ad56-460e-a8ae-64db8080d5ae,"10587.jpg
11010.jpg
11189.jpg
11917.jpg
12062.jpg
13060.jpg
14135.jpg
15003.jpg
16098.jpg",Where is the saucepan relative to my gaze when I stir the sugar into the milk in the saucepan?,"A: The saucepan is on the hot plate, directly below my current fixation.
B: The saucepan is on the countertop, to the left of my current fixation.
C: The saucepan is on the hot plate, slightly to the right of my current fixation.
D: The saucepan is on the countertop, behind my current fixation.
E: The saucepan is on the hot plate, slightly to the left of my current fixation.",C
10114022-4de6-43cd-af19-b3bc5cbeae31,"132.jpg
204.jpg
1135.jpg
1294.jpg
1551.jpg
1613.jpg
1642.jpg
1731.jpg
1783.jpg",Where is the scallion relative to my gaze when I slice it on the counter top with a knife?,"A: The scallion is directly in front of my gaze, positioned on the left side of the cutting board.
B: The scallion is slightly below and to the right of my gaze, resting on the counter top near the sink.
C: The scallion is above and to the left of my gaze, placed on the tray on the counter top.
D: The scallion is directly under my gaze, lying on the counter top next to the knife.
E: The scallion is to the right of my gaze, located on the tray near the wall.",D
10114022-4de6-43cd-af19-b3bc5cbeae31,"3525.jpg
3795.jpg
4024.jpg
5141.jpg
5217.jpg
5316.jpg
5414.jpg
5499.jpg
5686.jpg",Where is the spring onion relative to my gaze when I slice it on the countertop with a knife?,"A: The spring onion is on the tray, to the left of my current fixation.
B: The spring onion is on the countertop, directly under my current fixation.
C: The spring onion is in the sink, to the right of my current fixation.
D: The spring onion is on the countertop, slightly to the left of my current fixation.
E: The spring onion is on the countertop, slightly to the right of my current fixation.",D
dc8cdafd-9424-49b5-a78c-a88ae6d2cd54,"144.jpg
660.jpg
702.jpg
768.jpg
1129.jpg
1195.jpg
1228.jpg
1627.jpg
1717.jpg",Where is the black tea jar located relative to my gaze when I add it to the saucepan?,"A: The black tea jar is on the countertop, slightly to the left of my current fixation.
B: The black tea jar is in the cabinet, directly in line with my current fixation.
C: The black tea jar is on the stove, to the right of my current fixation.
D: The black tea jar is in the cabinet, to the right of my current fixation.
E: The black tea jar is on the countertop, behind my current fixation.",D
dc8cdafd-9424-49b5-a78c-a88ae6d2cd54,"4166.jpg
4271.jpg
6298.jpg
6578.jpg
7072.jpg
7212.jpg
7394.jpg
7697.jpg
7832.jpg",Where is the saucepan I am looking at relative to the stove and other objects in the scene?,"A: The saucepan is on the front right burner of the stove, directly below my gaze fixation.
B: The saucepan is on the back left burner of the stove, slightly to the left of my current fixation.
C: The saucepan is on the front left burner of the stove, to the left of the frying pan and aligned with my gaze direction.
D: The saucepan is on the back right burner of the stove, behind my current fixation and near the wall.
E: The saucepan is on the front right burner of the stove, to the right of the frying pan and aligned with my gaze direction.",E
1831d594-72a4-42ba-9828-177bfb8b6e21,"2878.jpg
3625.jpg
4035.jpg
4289.jpg
5036.jpg
5915.jpg
6247.jpg
6725.jpg
8087.jpg","In Frame 4, where is the swab relative to my gaze and other objects on the table?","A: The swab is in the foil pack, directly under my gaze and to the left of the scissors.
B: The swab is in the foil pack, slightly above my gaze and to the right of the test tube holder.
C: The swab is in the foil pack, directly under my gaze and to the right of the scissors.
D: The swab is in the foil pack, slightly below my gaze and to the left of the test tube.
E: The swab is in the foil pack, directly under my gaze and between the test tube and the scissors.",A
e246e05c-cc49-4d05-98ba-de2542e42c3f,"197.jpg
778.jpg
916.jpg
1072.jpg
1183.jpg
1280.jpg
1342.jpg
1485.jpg
1660.jpg","In Frame 4, where is the socket wrench relative to your gaze and the bicycle's left axle nut?","A: The socket wrench is in your right hand, slightly below and to the right of your gaze, near the left axle nut.
B: The socket wrench is on the workbench, far from your gaze and the left axle nut.
C: The socket wrench is in your left hand, directly in line with your gaze and the left axle nut.
D: The socket wrench is hanging on the wall, out of your gaze and away from the bicycle.
E: The socket wrench is in your right hand, above and to the left of your gaze, near the right axle nut.",A
7d33f6b7-46c0-4087-97e5-100c369ffe45,"338.jpg
799.jpg
859.jpg
1048.jpg
1342.jpg
1448.jpg
1525.jpg
2320.jpg
2782.jpg",Where is the bowl relative to my gaze direction when I pour milk into it for the second time?,"A: The bowl is on the stove, directly in front of my current fixation.
B: The bowl is on the countertop, to the left of my current fixation.
C: The bowl is on the stove, slightly to the right of my current fixation.
D: The bowl is on the countertop, behind my current fixation.
E: The bowl is on the stove, slightly to the left of my current fixation.",C
7d33f6b7-46c0-4087-97e5-100c369ffe45,"5628.jpg
5751.jpg
6332.jpg
6445.jpg
6599.jpg
7141.jpg
7212.jpg
7300.jpg
7702.jpg",Where is the big bowl I used to cover the pot on the stove relative to my gaze in Frame 7?,"A: The big bowl is directly in front of my gaze, slightly to the left.
B: The big bowl is to the right of my gaze and closer to the sink.
C: The big bowl is behind my gaze, near the countertop.
D: The big bowl is to the left of my gaze and closer to the stove.
E: The big bowl is directly in front of my gaze, slightly to the right.",E
eaa6d996-c634-4488-9f7b-fe5487202f63,"1266.jpg
2535.jpg
3289.jpg
3505.jpg","Where is the object I am currently looking at, and what is its relative position to the tire I am holding?","A: The object I am looking at is a tool on the floor, directly in front of the tire.
B: The object I am looking at is a bike air pump, positioned to the left of the tire.
C: The object I am looking at is a dust cap, located near the valve stem of the tire.
D: The object I am looking at is a bike rim, situated behind the tire.
E: The object I am looking at is a bottle of glue, placed to the right of the tire.",C
cb33cc35-bebf-4bef-b9d8-13b5126726e0,"520.jpg
547.jpg
998.jpg
1092.jpg
1130.jpg
1669.jpg
1762.jpg","In Frame 7, where is the mannequin's head relative to your gaze direction and what action are you performing?","A: The mannequin's head is directly in front of my gaze, and I am tapping it to check consciousness.
B: The mannequin's head is to the left of my gaze, and I am pressing down on its chest.
C: The mannequin's head is below my gaze, and I am placing one hand over the other.
D: The mannequin's head is above my gaze, and I am checking for a pulse.
E: The mannequin's head is to the right of my gaze, and I am adjusting the camera.",A
9105418d-9a1b-445b-a77e-108d22530a8c,"828.jpg
1184.jpg
2721.jpg
2959.jpg
3549.jpg
3785.jpg
3868.jpg
4192.jpg",Where is the wrench I need to tighten the brake cable to the rear axle located relative to my current gaze fixation?,"A: The wrench is on the tool shelf, directly in front of my current gaze fixation.
B: The wrench is on the workbench, to the left of my current gaze fixation.
C: The wrench is on the tool shelf, to the right of my current gaze fixation.
D: The wrench is on the floor, behind my current gaze fixation.
E: The wrench is on the tool shelf, above and slightly to the left of my current gaze fixation.",C
ff468baf-2313-4b39-8dc3-a1d1b6f71a5d,"99.jpg
230.jpg
348.jpg
525.jpg
1325.jpg",Where is the wrench I need to tighten the axle nuts located relative to my current gaze direction?,"A: The wrench is on the tool box, directly in front of my current gaze direction.
B: The wrench is hanging on the pegboard wall, slightly to the left of my current gaze direction.
C: The wrench is on the workbench, to the right of the bicycle and my current gaze direction.
D: The wrench is inside the toolbox drawer, behind my current gaze direction.
E: The wrench is on the floor, near the bicycle wheel, below my current gaze direction.",B
df58f8e9-7300-4bf5-a7b6-1452b4ce4fc1,"171.jpg
352.jpg
378.jpg
626.jpg
717.jpg
867.jpg
944.jpg
1163.jpg
1388.jpg",Where is the object I am currently looking at relative to the cutting board and other objects on the table while cutting onions?,"A: The object I am looking at is directly above the cutting board, near the bowl of onions.
B: The object I am looking at is to the left of the cutting board, close to the plate with sliced vegetables.
C: The object I am looking at is to the right of the cutting board, next to the knife.
D: The object I am looking at is in front of the cutting board, closer to the edge of the table.
E: The object I am looking at is behind the cutting board, near the carton of eggs.",B
df58f8e9-7300-4bf5-a7b6-1452b4ce4fc1,"3097.jpg
3135.jpg
3328.jpg
3462.jpg
3624.jpg
3717.jpg
4145.jpg
4589.jpg","Where is the object I focused on while adding oil to the plate, relative to the other objects on the counter?","A: The oil bottle is near the center of the counter, to the right of the cutting board and slightly in front of my current fixation.
B: The oil bottle is on the left side of the counter, behind the cutting board and to the left of my current fixation.
C: The oil bottle is near the edge of the counter, to the left of the cutting board and directly in line with my current fixation.
D: The oil bottle is on the right side of the counter, in front of the cutting board and to the right of my current fixation.
E: The oil bottle is near the center of the counter, to the left of the cutting board and slightly behind my current fixation.",A
57dee964-b77f-430b-8f37-fa4e5ba5c6a3,"422.jpg
646.jpg
2092.jpg
2279.jpg
2435.jpg
2740.jpg
3647.jpg
3917.jpg
4324.jpg",Where is the spatula relative to my gaze when I spread butter on the surface of the skillet with the spatula?,"A: The spatula is in my right hand, slightly below and to the left of my current fixation.
B: The spatula is on the countertop, directly in front of my current fixation.
C: The spatula is in my left hand, positioned above and to the right of my current fixation.
D: The spatula is in my right hand, positioned below and to the right of my current fixation.
E: The spatula is on the countertop, to the left of the electric cooker and my current fixation.",D
57dee964-b77f-430b-8f37-fa4e5ba5c6a3,"6766.jpg
6836.jpg
7565.jpg
7736.jpg
8055.jpg",Where is the black pepper container relative to my gaze when I put it away on the countertop?,"A: The black pepper container is to the left of my current fixation, near the edge of the countertop.
B: The black pepper container is directly in front of my current fixation, slightly to the right.
C: The black pepper container is behind my current fixation, closer to the wall.
D: The black pepper container is to the right of my current fixation, next to the other spice containers.
E: The black pepper container is below my current fixation, near the stove.",D
ea5d4f8b-050f-4652-a83a-498f97586d8d,"248.jpg
577.jpg
4183.jpg
4422.jpg
4671.jpg
6784.jpg
6980.jpg
7326.jpg
9135.jpg",Where is the tomato I am currently chopping relative to my gaze and other objects on the countertop?,"A: The tomato is on the chopping board, directly under my current gaze, to the left of the knife.
B: The tomato is on the countertop, behind my current gaze, near the sink.
C: The tomato is on the chopping board, slightly to the right of my current gaze, next to the onions.
D: The tomato is on the countertop, in front of my current gaze, near the stove.
E: The tomato is on the chopping board, directly under my current gaze, to the right of the knife.",E
ea5d4f8b-050f-4652-a83a-498f97586d8d,"13038.jpg
13201.jpg
13404.jpg
13824.jpg
13961.jpg
14105.jpg
14722.jpg
14892.jpg
14947.jpg",Where is the salt container relative to my current fixation when I get it from the countertop?,"A: The salt container is on the countertop, to the left of my current fixation.
B: The salt container is near the edge of the countertop, behind my current fixation.
C: The salt container is near the center of the countertop, slightly to the right of my current fixation.
D: The salt container is on the countertop, in front of my current fixation.
E: The salt container is near the edge of the countertop, to the left of the cutting board and my current fixation.",C
2bb5ab9f-0fa9-4eeb-b550-9b7a9bffe3ee,"136.jpg
329.jpg
371.jpg
431.jpg
475.jpg
698.jpg
738.jpg
1374.jpg
1684.jpg",Where is the test tube holder relative to my gaze when I unbox it from the COVID test pack?,"A: The test tube holder is on the table, directly in front of my current fixation.
B: The test tube holder is on the table, to the left of my current fixation.
C: The test tube holder is on the table, slightly to the right and below my current fixation.
D: The test tube holder is on the table, behind my current fixation.
E: The test tube holder is on the table, to the right of the scissors and above my current fixation.",C
2bb5ab9f-0fa9-4eeb-b550-9b7a9bffe3ee,"5033.jpg
5282.jpg
5311.jpg
5586.jpg
5715.jpg
6177.jpg
6253.jpg
6471.jpg
6629.jpg","In Frame 4, where is the testing plate relative to your gaze and other objects on the table?","A: The testing plate is directly in front of my gaze, unwrapped from its packaging and positioned to the left of the scissors.
B: The testing plate is slightly below and to the right of my gaze, still wrapped in its packaging near the test tube holder.
C: The testing plate is above my gaze, unwrapped and placed next to the instruction manual.
D: The testing plate is to the left of my gaze, still inside its packaging and close to the box.
E: The testing plate is below my gaze, unwrapped and placed near the center of the table, between the scissors and the instruction manual.",E
b918c9ce-f1ad-4fb2-9569-3726685517ee,"979.jpg
1219.jpg
1468.jpg
1545.jpg
1681.jpg
2153.jpg
2433.jpg
2550.jpg
3192.jpg",Where is the can of fish relative to my gaze when I get it from the kitchen counter?,"A: The can of fish is on the left side of the countertop, slightly below my current fixation.
B: The can of fish is near the center of the countertop, directly in front of my current fixation.
C: The can of fish is on the right side of the countertop, above my current fixation.
D: The can of fish is near the edge of the countertop, to the left of my current fixation.
E: The can of fish is on the countertop, to the right of the phone and slightly below my current fixation.",E
b918c9ce-f1ad-4fb2-9569-3726685517ee,"9533.jpg
10233.jpg
12115.jpg
12328.jpg
14618.jpg
14756.jpg","Where is the object I focused on the most while rolling up the sushi using the rolling mat, and what is its relative position to the cutting board?","A: The rolling mat is on the countertop, directly in front of my gaze, and it is to the left of the cutting board.
B: The rolling mat is on the countertop, slightly below my gaze, and it is to the right of the cutting board.
C: The rolling mat is on the countertop, directly under my gaze, and it is in front of the cutting board.
D: The rolling mat is on the countertop, above my gaze, and it is behind the cutting board.
E: The rolling mat is on the countertop, to the right of my gaze, and it is beside the cutting board.",C
554bdf0b-2239-4c83-ae2c-38907ca0bfc3,"1227.jpg
1499.jpg
2052.jpg
6170.jpg
6266.jpg
6951.jpg
7124.jpg
7255.jpg
7555.jpg","Where is the object I focused on while shredding the carrots, and what is its relative position to the chopping board?","A: The grater is on the countertop, to the left of the chopping board and my current fixation.
B: The grater is on the countertop, in front of the chopping board and my current fixation.
C: The grater is on the countertop, to the right of the chopping board and my current fixation.
D: The grater is on the countertop, behind the chopping board and my current fixation.
E: The grater is on the countertop, next to the bowl and my current fixation.",C
554bdf0b-2239-4c83-ae2c-38907ca0bfc3,"15535.jpg
15719.jpg
15954.jpg
16982.jpg
17127.jpg
18006.jpg
18152.jpg
19069.jpg
20045.jpg",Where is the tamari bottle relative to my gaze when I get it from the bottom shelf?,"A: The tamari bottle is on the right side of the shelf, slightly in front of my current fixation.
B: The tamari bottle is on the left side of the shelf, behind my current fixation.
C: The tamari bottle is near the center of the shelf, to the right of my current fixation.
D: The tamari bottle is on the far right of the shelf, directly under my current fixation.
E: The tamari bottle is near the center of the shelf, to the left of my current fixation.",C
05db9b5f-6904-43d2-99f8-62e6d3353afb,"1087.jpg
1471.jpg
2067.jpg
2964.jpg
3966.jpg
4193.jpg
4472.jpg
5835.jpg
6911.jpg",Where is the electric kettle relative to my gaze when I fill it with water from the tap?,"A: The electric kettle is on the countertop, slightly to the left of my current fixation.
B: The electric kettle is in the sink, directly under my current fixation.
C: The electric kettle is on the countertop, to the right of my current fixation.
D: The electric kettle is near the faucet, slightly below and to the right of my current fixation.
E: The electric kettle is on the floor, far from my current fixation.",D
05db9b5f-6904-43d2-99f8-62e6d3353afb,"14169.jpg
14573.jpg
14646.jpg
14835.jpg
15509.jpg
15813.jpg
16450.jpg
16663.jpg
16985.jpg","Where is the object I focused on while unwrapping the tea bag wrap, and what is its relative position to the trash can?","A: The tea bag wrap is in my hands, directly above the trash can.
B: The tea bag wrap is on the countertop, to the left of the trash can.
C: The tea bag wrap is in my hands, slightly to the right of the trash can.
D: The tea bag wrap is on the sink, behind the trash can.
E: The tea bag wrap is in my hands, to the left of the trash can.",C
8623740d-86a1-4b83-82a0-c99923ce6bdb,"2695.jpg
2871.jpg
2933.jpg
3105.jpg
3206.jpg
3261.jpg
3281.jpg
3327.jpg
3354.jpg",Where is the object I focused on in Frame 8 relative to my current position and other objects?,"A: The carrot is on the tray, to the left of my current fixation and near the knife.
B: The carrot is on the tray, directly below my current fixation and next to the celery.
C: The carrot is on the tray, to the right of my current fixation and beside the bell pepper.
D: The carrot is on the tray, in front of my current fixation and close to the sink.
E: The carrot is on the tray, behind my current fixation and adjacent to the napkin.",C
8623740d-86a1-4b83-82a0-c99923ce6bdb,"7260.jpg
7683.jpg
7712.jpg
7940.jpg
8026.jpg
8320.jpg
8843.jpg
8961.jpg
9047.jpg",Where is the object I focused on while cutting fresh cilantro with the knife relative to the bell pepper slices?,"A: The cilantro is on the chopping board, to the left of the bell pepper slices and in front of my current gaze fixation.
B: The cilantro is on the tray, behind the bell pepper slices and to the right of my current gaze fixation.
C: The cilantro is on the chopping board, to the right of the bell pepper slices and directly under my current gaze fixation.
D: The cilantro is on the countertop, near the sink, and to the left of my current gaze fixation.
E: The cilantro is on the chopping board, to the left of the bell pepper slices and slightly below my current gaze fixation.",E
