video_id,group_id,Question,Answer Options,Correct Answer
bb0cce4d-4433-4e2b-9d73-be77918f2069,"11643.jpg
11782.jpg
11868.jpg
12810.jpg
13033.jpg
13221.jpg
14256.jpg
14452.jpg
15310.jpg",What did I look at after slicing the beef on the cutting board?,"A: The skillet on the stove.
B: The refrigerator.
C: The trash bin.
D: The sink.
E: The black pepper container.",A
979fd973-086f-420e-b3af-9718eb171258,"754.jpg
1089.jpg
1517.jpg
1736.jpg
1889.jpg
2035.jpg
3177.jpg
3649.jpg
4712.jpg",What did the viewer look at immediately after unwrapping the COVID test indicator?,"A: The scissors on the table.
B: The COVID test swab package.
C: The ziplock bag for disposal.
D: The camera setup in the background.
E: The COVID test vial.",B
979fd973-086f-420e-b3af-9718eb171258,"754.jpg
1089.jpg
1517.jpg
1736.jpg
1889.jpg
2035.jpg
3177.jpg
3649.jpg
4712.jpg",What did I look at after unwrapping the COVID test indicator?,"A: The scissors on the table.
B: The ziplock bag for disposal.
C: The COVID test swab package.
D: The camera setup in the room.
E: The person standing in the background.",C
979fd973-086f-420e-b3af-9718eb171258,"754.jpg
1089.jpg
1517.jpg
1736.jpg
1889.jpg
2035.jpg
3177.jpg
3649.jpg
4712.jpg",What did I look at after unwrapping the COVID test indicator?,"A: The scissors on the table.
B: The ziplock bag for disposal.
C: The COVID test swab package.
D: The camera setup in the room.
E: The person standing in the background.",C
e1475f87-0c9d-4884-b932-140c2a0de3c3,"30.jpg
101.jpg
135.jpg
819.jpg
1078.jpg
1204.jpg
1404.jpg",What did I look at immediately after slicing the cucumber on the countertop?,"A: The bowl with tomato slices.
B: The stove and frying pan.
C: The dining table in the background.
D: The knife and chopping board.
E: The refrigerator.",D
98c6b563-61dd-46fd-a66e-351664092e4c,"299.jpg
1030.jpg
1909.jpg
1958.jpg
2135.jpg
2189.jpg
2471.jpg
3298.jpg
3507.jpg",What did I look at after pulling the tire and the inner tube out of the rim?,"A: The valve stem on the rim.
B: The tools on the workbench.
C: The inner tube for any damage or splits.
D: The person standing in the background.
E: The floor to ensure no parts were dropped.",C
410ccf87-4217-4d87-836b-4af20b355d87,"101.jpg
675.jpg
722.jpg
787.jpg
900.jpg
1018.jpg
1525.jpg
1668.jpg
1815.jpg",What did I look at immediately after reading the recipe manual?,"A: The noodles pack on the table.
B: The gas cooker controls.
C: The measuring spoon on the countertop.
D: The faucet in the sink.
E: The saucepan on the gas cooker.",A
410ccf87-4217-4d87-836b-4af20b355d87,"7034.jpg
7249.jpg
7390.jpg
7952.jpg
8492.jpg
8659.jpg
8771.jpg
8950.jpg
9028.jpg",What did I look at after getting the soy sauce from the countertop?,"A: The recipe manual.
B: The chopping board.
C: The sink.
D: The white ceramic bowl.
E: The measuring spoon.",A
b7c782b1-9688-4b19-8f88-003fed1d0e61,"268.jpg
331.jpg
850.jpg
1330.jpg
1508.jpg
1997.jpg
2524.jpg
2576.jpg
2849.jpg",What did I look at after tightening the axle nuts using a wrench in Frame 6?,"A: The brake noodle
B: The pedal
C: The derailleur
D: The wheel
E: The fork",D
6f0c6cb0-bd86-4636-9ab0-20c78b1f351f,"485.jpg
813.jpg
1160.jpg
1493.jpg
2283.jpg
3071.jpg
3688.jpg
3800.jpg
4498.jpg",What did I look at after I squeezed out any air inside the tube with the screwdriver?,"A: The tire lever on the table.
B: The wheel where I removed the dust cap.
C: The new inner tube's packaging.
D: The inflated new inner tube.
E: The tools on the shelf.",A
c30c1104-b238-4dcf-891b-1160ede92723,"712.jpg
1738.jpg
2162.jpg
2409.jpg
2480.jpg
2556.jpg",What did I look at after tightening the speed shifter with the hexagonal trident tool?,"A: The brake noodle and caliper.
B: The wheel to ensure it was properly aligned.
C: The toolbox for another tool.
D: The brake handle to test its functionality.
E: The floor to check for dropped parts.",A
7130970c-73d9-413d-964e-167696280422,"157.jpg
488.jpg
883.jpg
993.jpg
1465.jpg
1985.jpg
2094.jpg
2220.jpg
2505.jpg",What did I look at after adding coffee grounds to the French press?,"A: The pot of water on the stove.
B: The mug on the counter.
C: The kitchen sink.
D: The lighter for turning on the stove.
E: The napkin on the counter.",A
7130970c-73d9-413d-964e-167696280422,"7784.jpg
8434.jpg
8570.jpg
8766.jpg
9143.jpg
9577.jpg
9965.jpg",What did I look at after turning off the steam wand of the espresso machine and removing the pot of milk?,"A: The napkin on the counter.
B: The French press.
C: The coffee mug.
D: The stove.
E: The frothed milk in the pot.",A
a2fc6bb5-ad56-460e-a8ae-64db8080d5ae,"473.jpg
684.jpg
937.jpg
1194.jpg
1475.jpg
1705.jpg
1967.jpg
2844.jpg
3242.jpg",What did I look at immediately after picking up the mesh strainer from the saucepan on the countertop?,"A: The spoons in the saucepan
B: The milk carton on the countertop
C: The sugar container on the countertop
D: The hot plate on the stove
E: The ginger on the countertop",A
a2fc6bb5-ad56-460e-a8ae-64db8080d5ae,"10587.jpg
11010.jpg
11189.jpg
11917.jpg
12062.jpg
13060.jpg
14135.jpg
15003.jpg
16098.jpg",What did I look at immediately after adding sugar to the milk in the saucepan?,"A: The cardamom container on the countertop.
B: The hot plate controls.
C: The cinnamon container in the basket.
D: The spoon for stirring the mixture.
E: The tea leaves container.",D
10114022-4de6-43cd-af19-b3bc5cbeae31,"132.jpg
204.jpg
1135.jpg
1294.jpg
1551.jpg
1613.jpg
1642.jpg
1731.jpg
1783.jpg",What did I look at after slicing the scallion on the counter top with a knife?,"A: The tray on the counter top where the scallions are stored.
B: The electric kettle to check if the water has boiled.
C: The saucepan on the cooker.
D: The sink to wash more ingredients.
E: The refrigerator to get additional ingredients.",A
10114022-4de6-43cd-af19-b3bc5cbeae31,"3525.jpg
3795.jpg
4024.jpg
5141.jpg
5217.jpg
5316.jpg
5414.jpg
5499.jpg
5686.jpg",What did I look at after slicing the spring onion on the counter top with a knife?,"A: The tray on the countertop where the spring onions were placed.
B: The sink to wash more ingredients.
C: The stove to check the noodles.
D: The refrigerator to get additional ingredients.
E: The cutting board for more vegetables.",A
dc8cdafd-9424-49b5-a78c-a88ae6d2cd54,"144.jpg
660.jpg
702.jpg
768.jpg
1129.jpg
1195.jpg
1228.jpg
1627.jpg
1717.jpg",What did I look at immediately after adding black tea to the saucepan?,"A: The cardamom jar in the cabinet.
B: The stove knobs.
C: The water tap.
D: The countertop where the saucepan was initially placed.
E: The cloves container in the cabinet.",A
dc8cdafd-9424-49b5-a78c-a88ae6d2cd54,"4166.jpg
4271.jpg
6298.jpg
6578.jpg
7072.jpg
7212.jpg
7394.jpg
7697.jpg
7832.jpg",What did I look at before adjusting the stove heat with the knob?,"A: The milk gallon in the refrigerator.
B: The saucepan on the stove.
C: The sink area.
D: The spice rack above the stove.
E: The kitchen counter.",B
1831d594-72a4-42ba-9828-177bfb8b6e21,"2878.jpg
3625.jpg
4035.jpg
4289.jpg
5036.jpg
5915.jpg
6247.jpg
6725.jpg
8087.jpg",What did I look at after removing the swab from the foil pack?,"A: The test tube on the holder
B: The instructions for the test
C: The scissors on the table
D: The testing plate in the foil pack
E: The window",A
e246e05c-cc49-4d05-98ba-de2542e42c3f,"197.jpg
778.jpg
916.jpg
1072.jpg
1183.jpg
1280.jpg
1342.jpg
1485.jpg
1660.jpg",What did I look at after tightening the right axle nut with my right hand?,"A: The left axle nut
B: The floor
C: The bicycle handlebars
D: The toolbox on the right
E: The wall",A
7d33f6b7-46c0-4087-97e5-100c369ffe45,"338.jpg
799.jpg
859.jpg
1048.jpg
1342.jpg
1448.jpg
1525.jpg
2320.jpg
2782.jpg",What did I look at immediately after placing the bowl on the stove?,"A: The gas lighter on the countertop.
B: The jar of milk on the countertop.
C: The trash can in the corner.
D: The stove knob to adjust the heat.
E: The cutting board next to the stove.",A
7d33f6b7-46c0-4087-97e5-100c369ffe45,"5628.jpg
5751.jpg
6332.jpg
6445.jpg
6599.jpg
7141.jpg
7212.jpg
7300.jpg
7702.jpg",What did I look at immediately after adjusting the stove heat in Frame 4?,"A: The big bowl on the sink
B: The milk in the pot
C: The nutmeg pack on the countertop
D: The spoon on the countertop
E: The tap for washing hands",B
eaa6d996-c634-4488-9f7b-fe5487202f63,"1266.jpg
2535.jpg
3289.jpg
3505.jpg",What did I look at after fitting the tire to the bike rim?,"A: The air pump on the floor.
B: The valve stem of the tire.
C: The dust cap on the workbench.
D: The inner tube in my hand.
E: The bicycle wheel already assembled.",B
cb33cc35-bebf-4bef-b9d8-13b5126726e0,"520.jpg
547.jpg
998.jpg
1092.jpg
1130.jpg
1669.jpg
1762.jpg",What did I look at immediately after tapping the mannequin on the head to check consciousness in Frame 7?,"A: The tripod in the background.
B: The chest of the mannequin.
C: The instructor standing nearby.
D: The sky and trees in the distance.
E: The ground near the mannequin.",B
9105418d-9a1b-445b-a77e-108d22530a8c,"828.jpg
1184.jpg
2721.jpg
2959.jpg
3549.jpg
3785.jpg
3868.jpg
4192.jpg",What did I look at after attaching the brake cable to the wheel?,"A: The tool shelf for another wrench.
B: The rear axle to ensure the brake cable was properly connected.
C: The chain to check its alignment.
D: The pedal to rotate it again.
E: The front fork of the bicycle.",B
ff468baf-2313-4b39-8dc3-a1d1b6f71a5d,"99.jpg
230.jpg
348.jpg
525.jpg
1325.jpg",What did I look at before lifting the wheel into the fork?,"A: The tool box to find the appropriate wrench.
B: The bicycle frame to ensure it was stable.
C: The floor to check for any obstacles.
D: The wall-mounted tools to select a different tool.
E: The workbench to gather additional parts.",A
df58f8e9-7300-4bf5-a7b6-1452b4ce4fc1,"171.jpg
352.jpg
378.jpg
626.jpg
717.jpg
867.jpg
944.jpg
1163.jpg
1388.jpg",What did I look at immediately after getting onions from the bowl?,"A: The knife on the counter top.
B: The plate with other ingredients.
C: The cutting board and the knife.
D: The basket of plates.
E: The camera setup in the background.",C
df58f8e9-7300-4bf5-a7b6-1452b4ce4fc1,"3097.jpg
3135.jpg
3328.jpg
3462.jpg
3624.jpg
3717.jpg
4145.jpg
4589.jpg",What did I look at immediately after cutting the tomato with the knife?,"A: The plate where I added the tomato.
B: The oil bottle on the counter.
C: The spoon on the counter.
D: The camera setup in the background.
E: The bag of bread.",A
57dee964-b77f-430b-8f37-fa4e5ba5c6a3,"422.jpg
646.jpg
2092.jpg
2279.jpg
2435.jpg
2740.jpg
3647.jpg
3917.jpg
4324.jpg",What did I look at immediately after adding butter into the skillet on low heat?,"A: The electric cooker's control panel
B: The spatula on the countertop
C: The white bowl with eggs
D: The sink
E: The refrigerator",B
57dee964-b77f-430b-8f37-fa4e5ba5c6a3,"6766.jpg
6836.jpg
7565.jpg
7736.jpg
8055.jpg",What did I look at immediately after adding black pepper to the eggs in the skillet?,"A: The countertop where I put away the black pepper container.
B: The electric cooker's heat control.
C: The plate where I served the scrambled eggs.
D: The sink area.
E: The refrigerator.",A
ea5d4f8b-050f-4652-a83a-498f97586d8d,"248.jpg
577.jpg
4183.jpg
4422.jpg
4671.jpg
6784.jpg
6980.jpg
7326.jpg
9135.jpg",What did I look at immediately after getting the onions from the countertop?,"A: The chopping board on the bottom shelf.
B: The tomato on the countertop.
C: The sink to wash the onions.
D: The stove to turn it on.
E: The knife on the counter.",A
ea5d4f8b-050f-4652-a83a-498f97586d8d,"13038.jpg
13201.jpg
13404.jpg
13824.jpg
13961.jpg
14105.jpg
14722.jpg
14892.jpg
14947.jpg",What did I look at before getting the wide skillet from the countertop?,"A: The stove heat controls.
B: The bowl on the counter.
C: The salt container.
D: The egg crate.
E: The onions in the skillet.",A
2bb5ab9f-0fa9-4eeb-b550-9b7a9bffe3ee,"136.jpg
329.jpg
371.jpg
431.jpg
475.jpg
698.jpg
738.jpg
1374.jpg
1684.jpg",What did I look at immediately after unboxing the test tube holder in the COVID test pack?,"A: The instruction sheet
B: The extra test tubes
C: The scissors on the table
D: The swab packaging
E: The test tube inside its packaging",E
2bb5ab9f-0fa9-4eeb-b550-9b7a9bffe3ee,"5033.jpg
5282.jpg
5311.jpg
5586.jpg
5715.jpg
6177.jpg
6253.jpg
6471.jpg
6629.jpg",What did I look at immediately after positioning the testing tube in the test tube holder?,"A: The buffer solution container
B: The testing plate
C: The swab packaging
D: The instruction manual
E: The tripod setup",B
b918c9ce-f1ad-4fb2-9569-3726685517ee,"979.jpg
1219.jpg
1468.jpg
1545.jpg
1681.jpg
2153.jpg
2433.jpg
2550.jpg
3192.jpg",What did I look at immediately after getting the plate from the kitchen cabinet?,"A: The recipe on my phone
B: The can of fish on the counter
C: The sink and faucet
D: The chopsticks in the drawer
E: The tamari jar in the refrigerator",C
b918c9ce-f1ad-4fb2-9569-3726685517ee,"9533.jpg
10233.jpg
12115.jpg
12328.jpg
14618.jpg
14756.jpg",What did I look at immediately after rolling up the sushi using the rolling mat?,"A: The recipe on the phone
B: The kitchen tap
C: The cutting board
D: The plate in the cabinet
E: The knife",A
554bdf0b-2239-4c83-ae2c-38907ca0bfc3,"1227.jpg
1499.jpg
2052.jpg
6170.jpg
6266.jpg
6951.jpg
7124.jpg
7255.jpg
7555.jpg",What did I look at immediately after arranging the chopping board on the table?,"A: The carrot in the bowl on the countertop.
B: The trash can near the sink.
C: The grater on the chopping board.
D: The celery in the bowl.
E: The onion slices in the bowl.",A
554bdf0b-2239-4c83-ae2c-38907ca0bfc3,"15535.jpg
15719.jpg
15954.jpg
16982.jpg
17127.jpg
18006.jpg
18152.jpg
19069.jpg
20045.jpg",What did I look at immediately after getting the tamari bottle from the bottom shelf?,"A: The small container on the countertop.
B: The honey bottle on the shelf.
C: The lemon juice bottle in the bowl.
D: The toasted sesame oil bottle on the shelf.
E: The kitchen towel on the counter.",A
05db9b5f-6904-43d2-99f8-62e6d3353afb,"1087.jpg
1471.jpg
2067.jpg
2964.jpg
3966.jpg
4193.jpg
4472.jpg
5835.jpg
6911.jpg",What did I look at immediately after washing my hands in the sink?,"A: The electric kettle on the table
B: The cabinet where the tea bag is stored
C: The cup that needs to be washed
D: The faucet while filling the electric kettle with water
E: The camera setup in the room",C
05db9b5f-6904-43d2-99f8-62e6d3353afb,"14169.jpg
14573.jpg
14646.jpg
14835.jpg
15509.jpg
15813.jpg
16450.jpg
16663.jpg
16985.jpg",What did I look at after disposing of the tea bag wrap in the trash?,"A: The countertop where the sugar is located.
B: The sink to wash my hands.
C: The cup with hot water on the counter.
D: The fridge to get milk.
E: The tea bag wrap still in my hand.",C
8623740d-86a1-4b83-82a0-c99923ce6bdb,"2695.jpg
2871.jpg
2933.jpg
3105.jpg
3206.jpg
3261.jpg
3281.jpg
3327.jpg
3354.jpg",What did I look at immediately after washing the celery under the tap?,"A: The napkin on the countertop.
B: The bell pepper in the stainless steel bowl.
C: The carrots on the tray.
D: The knife on the countertop.
E: The cutting board.",A
8623740d-86a1-4b83-82a0-c99923ce6bdb,"7260.jpg
7683.jpg
7712.jpg
7940.jpg
8026.jpg
8320.jpg
8843.jpg
8961.jpg
9047.jpg",What did I look at after cutting the bell pepper with the knife on the chopping board?,"A: The tray with the uncut bell pepper
B: The fresh cilantro on the tray
C: The bowl where the cut vegetables are being placed
D: The sesame seeds container
E: The salt shaker",B
8db188af-c56c-4cd0-aa45-6aa187881f08,"908.jpg
1006.jpg
1203.jpg
1264.jpg
1447.jpg
1510.jpg
1665.jpg
1717.jpg
2302.jpg",What did I look at after arranging the test materials on the table?,"A: The scissors
B: The cover of the COVID test package
C: The instruction manual
D: The test tube
E: The test swab",B
8db188af-c56c-4cd0-aa45-6aa187881f08,"3590.jpg
3928.jpg
4184.jpg
5041.jpg",What did I look at after unwrapping the test device from its pack?,"A: The ziploc bag for disposal.
B: The test tube with the solution.
C: The scissors on the table.
D: The used test packs.
E: The instructions on the COVID test package.",B
2f61dd27-2ad2-4029-b36d-19a02ae8feec,"1868.jpg
2623.jpg
3093.jpg
3206.jpg
3343.jpg
3476.jpg
3591.jpg
3728.jpg
4000.jpg",What did I look at after adding water to the pot from the bowl for the second time?,"A: The recipe paper on the counter.
B: The kitchen sink.
C: The stove controls.
D: The cabinet above the sink.
E: The utensils on the counter.",C
2f61dd27-2ad2-4029-b36d-19a02ae8feec,"11718.jpg
12390.jpg
12546.jpg
12718.jpg
12870.jpg
12992.jpg
15631.jpg
16319.jpg
16472.jpg",What did I look at immediately after dicing the scallion with the knife?,"A: The stove knob to regulate the heat.
B: The paper recipe on the countertop.
C: The pot of noodles on the stove.
D: The cutting board with diced garlic.
E: The sink area.",B
5f153be3-ed11-470c-b032-e779d7a88180,"281.jpg
663.jpg
833.jpg
1088.jpg
1393.jpg
2007.jpg
2213.jpg
2343.jpg
3428.jpg",What did I look at after cracking the eggs into the mixing bowl?,"A: The crate of eggs
B: The spoon on the rack
C: The green chilies on the counter
D: The sliced onions in the bowl
E: The camera setup in the background",B
5f153be3-ed11-470c-b032-e779d7a88180,"6134.jpg
6901.jpg
7045.jpg
7639.jpg
7926.jpg
8442.jpg
8757.jpg
9040.jpg
9308.jpg",What did I look at after adding black pepper to the mixing bowl?,"A: The whisk and spoon on the counter.
B: The sink where I washed my hands.
C: The skillet with oil on the stove.
D: The compartment where ginger is stored.
E: The spatula that was used for stirring.",C
98869610-d638-4475-8f9a-73f5f878e54e,"331.jpg
494.jpg
579.jpg
992.jpg
1051.jpg
1449.jpg
1499.jpg",What did I look at immediately after checking for breath in Frame 3?,"A: The mannequin's chest
B: The people standing nearby
C: My hands as I interlaced my fingers
D: The floor near the mannequin
E: The ceiling",C
6b90b173-de80-4a88-b52c-7eec42fd372b,"812.jpg
944.jpg
1051.jpg
1131.jpg
2028.jpg
2098.jpg
3060.jpg
3140.jpg",What did I look at immediately after checking the patient's breathing to confirm their consciousness?,"A: The patient's chest
B: The floor
C: The wall in front of me
D: The door on my left
E: The ceiling",A
6a3376a7-949e-4385-b16e-076dfb8c3f5a,"386.jpg
601.jpg
829.jpg
1005.jpg
1086.jpg
1264.jpg
1316.jpg
1554.jpg
1578.jpg",What did I look at immediately after unfolding and placing the COVID-19 test instruction manual on the table?,"A: The extra test materials in the box
B: The digital timer on the table
C: The COVID-19 testing tube seal
D: The camera setup in the room
E: The COVID-19 collection swab packaging",A
58004f8a-fd60-4db6-8145-5125a4cd346f,"422.jpg
662.jpg
735.jpg
1916.jpg
1967.jpg
3173.jpg
3220.jpg",What did I look at immediately after placing both palms on the chest of the CPR manikin?,"A: The tripod in the background
B: The face of the CPR manikin
C: The floor beneath the manikin
D: The ceiling lights
E: The wall behind the manikin",B
6fee2c75-fded-4e56-850f-0c29c809c1ee,"517.jpg
611.jpg
690.jpg
945.jpg
1431.jpg
2040.jpg
2186.jpg
2471.jpg
2571.jpg",What did I look at before getting the lemon juice jar from the white bowl?,"A: The recipe paper on the countertop.
B: The grater on the counter.
C: The napkin used to clean the countertop.
D: The black tea in the cabinet.
E: The pepper jar in the cabinet.",A
6fee2c75-fded-4e56-850f-0c29c809c1ee,"4947.jpg
5034.jpg
5343.jpg
5668.jpg
5711.jpg
5769.jpg
5925.jpg
6260.jpg
6446.jpg",What did I look at immediately after getting the salt jar from the countertop?,"A: The recipe paper on the counter.
B: The soy sauce in the cabinet.
C: The sesame oil bottle.
D: The white pepper container.
E: The honey jar.",B
46018fc1-21a0-4c62-b009-ad420b731686,"117.jpg
171.jpg
206.jpg
262.jpg
379.jpg
897.jpg
974.jpg
1027.jpg
1071.jpg",What did I look at immediately after checking the patient's breathing by putting my ear close to their nose?,"A: The patient's chest
B: The patient's shoulder
C: The patient's face
D: The floor
E: The ceiling",B
c529c120-c1fb-4504-97c7-52912c2aa3c0,"179.jpg
309.jpg
338.jpg
433.jpg
590.jpg
680.jpg
723.jpg
1126.jpg
1309.jpg",What did I look at immediately after getting the spring onion from the countertop?,"A: The trash bin to dispose of the root.
B: The knife on the countertop.
C: The chopping board in the cabinet.
D: The sink to wash the spring onion.
E: The cutting board to prepare for slicing.",B
c529c120-c1fb-4504-97c7-52912c2aa3c0,"7218.jpg
7277.jpg
7428.jpg
7459.jpg
7497.jpg
8051.jpg
8198.jpg
8486.jpg
8556.jpg",What did I look at immediately after cracking the egg into the mixing bowl?,"A: The trash bin
B: The fork on the countertop
C: The salt container
D: The egg crate
E: The mixing bowl",A
e846fd07-a298-4313-a591-04292b5c5097,"373.jpg
618.jpg
718.jpg
1084.jpg
2000.jpg
2279.jpg
2399.jpg
2792.jpg
3177.jpg",What did I look at immediately after adding olive oil to the cup with a measuring spoon for the second time?,"A: The recipe sheet
B: The kitchen island
C: The sink
D: The measuring spoon
E: The olive oil bottle",A
e846fd07-a298-4313-a591-04292b5c5097,"10291.jpg
10835.jpg
11099.jpg
13514.jpg
13630.jpg
13888.jpg
14136.jpg
16594.jpg
17350.jpg",What did I look at immediately after reading the recipe sheet?,"A: The carrot pack on the kitchen island
B: The sink
C: The waste bin
D: The red bell pepper
E: The chopping board",A
83d9f439-642d-47b8-bc95-1a9442a0f4f6,"162.jpg
606.jpg
664.jpg
769.jpg
1102.jpg
1441.jpg
1631.jpg
2151.jpg
2305.jpg",What did I look at immediately after adding water into the pot?,"A: The black tea container in the cabinet.
B: The measuring spoon on the countertop.
C: The mug on the countertop.
D: The stove controls.
E: The pot on the stove.",E
83d9f439-642d-47b8-bc95-1a9442a0f4f6,"4828.jpg
4885.jpg
5782.jpg
6010.jpg
6694.jpg
7868.jpg
7915.jpg
7960.jpg
8345.jpg",What did I look at immediately after adding milk to the tea in the pot?,"A: The sugar container on the countertop.
B: The stove controls to regulate heat.
C: The carton of milk on the countertop.
D: The spoon on the countertop.
E: The recipe book on the counter.",A
be266e24-9627-4b79-84cb-1606b5743f0b,"938.jpg
1570.jpg
2239.jpg
4168.jpg
5170.jpg
6347.jpg
7489.jpg
9136.jpg
9545.jpg",What did I look at after slicing the beef tomatoes on the chopping board with a knife?,"A: The skillet heating on the stove.
B: The bowl of whisked eggs.
C: The refrigerator to get more ingredients.
D: The kitchen sink to wash my hands.
E: The microwave to heat something.",A
be266e24-9627-4b79-84cb-1606b5743f0b,"15144.jpg
19313.jpg
19611.jpg
19918.jpg
20191.jpg
21127.jpg
21360.jpg
21707.jpg
23113.jpg",What did I look at before rinsing the bowl under the kitchen tap?,"A: The jar of oil on the countertop.
B: The skillet with scrambled eggs and tomatoes.
C: The fork that was just used.
D: The cutting board with remaining ingredients.
E: The ladle used for stirring.",B
1215d140-b34c-43f3-82dc-c3f102bbf1e4,"292.jpg
446.jpg
633.jpg
961.jpg
1232.jpg
1394.jpg
1880.jpg
2407.jpg
2802.jpg",What did I look at after adding butter to the skillet?,"A: The eggs on the countertop.
B: The stove knob to regulate heat.
C: The tomato near the sink.
D: The salt container on the counter.
E: The spatula in the plate dryer.",B
1215d140-b34c-43f3-82dc-c3f102bbf1e4,"6297.jpg
6428.jpg
6604.jpg
7188.jpg
7376.jpg
7446.jpg",What did I look at immediately after switching off the socket on the wall?,"A: The skillet on the countertop.
B: The plate with food.
C: The sink area.
D: The stove and cooking ingredients.
E: The cabinet above the counter.",D
fb626925-969e-48ea-aeda-ef99300fb8f7,"1135.jpg
1183.jpg
1591.jpg
2216.jpg
3854.jpg
5490.jpg
6256.jpg
7195.jpg
7904.jpg",What did I look at immediately after turning on the heat of the electric kettle?,"A: The cup in the cabinet.
B: The tea bag in the cabinet.
C: The sugar on the countertop.
D: The spoon in the drawer.
E: The kettle as it started to boil.",A
4535b913-a861-4a1a-b75f-5718ad3a5361,"271.jpg
981.jpg
3203.jpg
4010.jpg
4458.jpg
5553.jpg
5950.jpg
6729.jpg
7984.jpg",What did I look at immediately after adding water and degreaser to the brushes in Frame 2?,"A: The chain on the bicycle.
B: The paper towel on the table.
C: The tripod in the background.
D: The person standing near the door.
E: The tools on the workbench.",A
9759968e-f72c-43b4-950e-3f715fdcd4ee,"476.jpg
1029.jpg
1580.jpg
1764.jpg
2441.jpg
2549.jpg
3206.jpg
3353.jpg
4009.jpg",What did I look at after I cleaned the chain while it remained stationary with the two brushes?,"A: The soapy water where I dipped the brushes.
B: The tripod setup in the corner of the room.
C: The window to check the lighting.
D: The tools on the table.
E: The bicycle's handlebars.",A
3540ae4e-89f8-4f61-8606-3492031c35fe,"53.jpg
245.jpg
356.jpg
489.jpg
610.jpg
690.jpg
2245.jpg
6483.jpg
6519.jpg",What did I look at immediately after getting the electric kettle from the countertop?,"A: The sink
B: The water faucet
C: The coffee maker
D: The stove
E: The refrigerator",B
